gene,pca_1,pca_2,importance,category
AC091691.3,1.5908861,-1.4655759,1.5075504336653175e-08,Other Genes
AC091729.1,0.63401026,0.38718623,2.7406711308041348e-08,Other Genes
AC091729.2,-0.96033436,0.5847206,2.330840528992321e-09,Other Genes
AC091729.3,0.043726668,2.5616856,2.3024531574463795e-07,Other Genes
AC091736.1,-1.4054588,0.027251115,2.1091195908097018e-08,Other Genes
AC091769.2,0.34978902,-0.2919985,4.777988534040936e-08,Other Genes
AC091806.1,0.45333773,0.17368184,1.0063960329686264e-07,Other Genes
AC091814.1,-0.39053702,0.76365304,7.817990910387147e-07,Other Genes
AC091826.2,0.21115516,-1.8583915,2.330840528992321e-09,Other Genes
AC091849.2,-0.75006276,1.236881,6.992521586933123e-09,Other Genes
AC091887.1,0.5633143,0.077619426,4.661681057970029e-09,Other Genes
AC091889.1,1.486739,-0.73387706,2.330840528992321e-09,Other Genes
AC091893.2,1.0898424,-0.2929283,6.579061487351712e-09,Other Genes
AC091906.1,0.25042945,-0.037255295,4.248221424709186e-09,Other Genes
AC091912.3,0.98637795,0.69257987,1.5075504803032196e-08,Other Genes
AC091917.3,-0.44689882,-0.41768762,8.269211315701463e-10,Other Genes
AC091938.1,-1.4648695,1.9315993,5.902062754623816e-09,Other Genes
AC091946.1,0.67424726,0.74819124,2.330840528992321e-09,Other Genes
AC091946.2,0.24319036,-1.061092,1.0904639602280994e-09,Other Genes
AC091965.1,0.50952,2.0695825,8.269215979491663e-10,Other Genes
AC091965.4,-0.51160043,1.4093047,2.368558251977667e-08,Other Genes
AC091973.1,-1.2494161,0.7509068,6.992521586933123e-09,Other Genes
AC091978.1,-0.9028181,-1.6655664,3.155173329882172e-07,Other Genes
AC091982.1,-1.9048461,-0.68871444,9.323362115881605e-09,Other Genes
AC091982.3,0.92669916,1.2525752,8.469618480501345e-08,Other Genes
AC092017.4,-1.2748288,-1.8347849,6.579061487351712e-09,Other Genes
AC092040.1,0.6083178,0.49861467,3.157761660445561e-09,Other Genes
AC092042.1,-0.08228706,1.8523543,4.661681057970029e-09,Other Genes
AC092053.2,0.17151506,0.3075291,3.477450136043539e-07,Other Genes
AC092053.3,0.92614114,-0.6518646,1.2140634066921208e-06,Other Genes
AC092053.4,-0.6157363,-1.6539152,2.2691845609547875e-07,Other Genes
AC092053.5,-0.42960906,2.1214404,5.127849210083444e-08,Other Genes
AC092053.6,1.183519,0.84266984,2.330840528992321e-09,Other Genes
AC092058.1,0.29835987,0.16628434,2.330840528992321e-09,Other Genes
AC092067.1,-0.44455808,-0.352548,1.1917746871777539e-08,Other Genes
AC092068.1,0.14893948,0.47371742,3.345868900087519e-08,Other Genes
AC092068.2,0.5192935,-0.27112007,1.8865295494247154e-07,Other Genes
AC092068.3,1.8122318,-3.2529807,4.011509734279623e-08,Other Genes
AC092069.1,-0.48541138,0.061477743,6.22405394502793e-07,Other Genes
AC092070.1,-0.0010262862,1.1130008,4.661681057970029e-09,Other Genes
AC092070.3,1.7662578,0.51849896,2.3871789179505147e-08,Other Genes
AC092071.1,-0.78502107,-1.176322,2.330840528992321e-09,Other Genes
AC092078.3,0.821971,-0.6989991,6.579061487351712e-09,Other Genes
AC092079.2,-0.18742315,-1.061892,2.330840528992321e-09,Other Genes
AC092100.1,0.95367414,-0.4837982,1.9173813620520445e-09,Other Genes
AC092111.1,0.028765755,-2.66437,6.007478065814723e-08,Other Genes
AC092111.2,-1.502647,-1.9730778,6.770052589654135e-10,Other Genes
AC092112.1,0.8312688,1.4080919,9.172970407877811e-08,Other Genes
AC092115.2,-0.5671196,0.76443696,1.0906346874599055e-07,Other Genes
AC092115.3,0.10017805,1.7236695,4.334543406663944e-08,Other Genes
AC092117.1,1.39788,-0.413823,1.7943372664897804e-07,Other Genes
AC092118.1,-0.9596432,1.1755207,5.7180554384578387e-08,Other Genes
AC092118.2,0.86570287,-0.5751649,1.560259884267621e-08,Other Genes
AC092119.2,0.046466216,-0.03285045,2.6364384507106164e-07,Other Genes
AC092119.3,-0.54423463,-1.2098782,9.887214711095707e-08,Other Genes
AC092120.1,-0.26841038,-1.9640012,1.755626539841637e-08,Other Genes
AC092120.3,-0.5230356,-0.49060827,8.285610815671199e-08,Other Genes
AC092123.1,-0.7383679,1.6141655,2.6267645725712673e-07,Other Genes
AC092127.1,0.38267794,2.026601,7.075213839061294e-08,Other Genes
AC092127.2,0.4621483,-0.28102702,7.405982152659743e-09,Other Genes
AC092134.1,-0.7019419,-0.06829376,1.740634439933954e-08,Other Genes
AC092134.3,-0.51954776,1.4519396,2.5639245818111806e-08,Other Genes
AC092139.1,0.28396142,0.69798446,7.256066915815175e-08,Other Genes
AC092140.1,1.6414859,-0.6994817,5.117213947247042e-07,Other Genes
AC092140.2,1.6993579,-0.44558948,7.301040897053619e-08,Other Genes
AC092142.1,-0.8387145,-1.3593731,4.116452291348444e-08,Other Genes
AC092142.2,1.0951275,-1.0165352,2.330840528992321e-09,Other Genes
AC092143.2,0.21607819,-0.36870632,6.992521586933123e-09,Other Genes
AC092145.1,0.71202075,-0.447053,2.7706549108447706e-08,Other Genes
AC092155.1,1.118602,0.482074,6.165602786673551e-09,Other Genes
AC092159.1,0.7778015,-0.5673592,6.579061487351712e-09,Other Genes
AC092159.2,-0.1613314,0.5091362,4.319551121347402e-08,Other Genes
AC092164.1,-0.54021025,0.5962875,3.3850299495492974e-08,Other Genes
AC092168.2,-0.19573061,0.5868967,1.5039235940150176e-09,Other Genes
AC092171.1,0.42380178,-0.63733697,1.6816138821288789e-07,Other Genes
AC092171.2,0.01644303,-0.81174946,1.819698405258842e-08,Other Genes
AC092171.3,1.3934205,0.7431709,1.8252360996930402e-07,Other Genes
AC092171.4,0.581342,-1.1569818,3.3181101029375533e-07,Other Genes
AC092171.5,-1.628811,1.9440601,5.507696683003906e-08,Other Genes
AC092192.1,-0.69249356,-0.83158803,1.439850373928599e-08,Other Genes
AC092198.1,-1.4033337,-0.1441452,2.330840528992321e-09,Other Genes
AC092268.2,-0.28003848,-0.1433278,3.894729118696665e-08,Other Genes
AC092275.1,0.26597366,0.90732443,4.661681057970029e-09,Other Genes
AC092279.1,0.20844711,1.7328255,3.868262507282575e-08,Other Genes
AC092287.1,-1.8553177,1.2992737,1.492101045679836e-07,Other Genes
AC092295.1,0.40656224,0.6373192,2.330840528992321e-09,Other Genes
AC092295.2,-1.1700178,0.7750883,1.4478043795455295e-07,Other Genes
AC092296.1,1.0028574,-0.33965212,2.330840528992321e-09,Other Genes
AC092296.2,2.030373,1.0261914,6.308261713183717e-08,Other Genes
AC092301.1,0.39327598,-0.75481516,1.3480691582703014e-07,Other Genes
AC092316.1,-2.0832217,2.1216283,1.9173813620520445e-09,Other Genes
AC092327.2,1.315539,-1.2246664,3.4962613529898676e-08,Other Genes
AC092329.4,0.2521011,0.33919734,2.1176714231421372e-08,Other Genes
AC092332.1,2.2762299,-0.64168596,9.172970221326203e-08,Other Genes
AC092335.1,-0.7190848,-1.2630988,4.661681057970029e-09,Other Genes
AC092337.1,-0.044456348,-0.66217905,4.511767981622798e-09,Other Genes
AC092338.1,-0.24129188,2.439789,2.902426789470394e-08,Other Genes
AC092338.2,1.4651668,0.036120825,3.348750304668206e-09,Other Genes
AC092338.3,0.24377708,-0.11605637,2.5956500024588577e-06,Other Genes
AC092343.1,-0.08993454,0.35802108,9.860860938914573e-08,Other Genes
AC092353.1,0.6888505,0.56057274,1.0904644266071194e-09,Other Genes
AC092353.2,0.9804306,-1.4476006,1.9173813620520445e-09,Other Genes
AC092354.1,-0.15101114,-0.96403605,7.53002041118629e-08,Other Genes
AC092354.2,2.1908476,-1.0630065,3.2713923417587344e-09,Other Genes
AC092364.1,-0.20960988,-0.46987897,4.248221424709186e-09,Other Genes
AC092368.3,0.10661,0.3927138,1.3286268692218935e-07,Other Genes
AC092375.2,0.32741854,-1.2043132,4.54537822446955e-08,Other Genes
AC092376.1,-2.3367615,0.72697145,1.740634439933954e-08,Other Genes
AC092376.2,0.048090443,0.18007739,2.2631407486884587e-08,Other Genes
AC092376.3,-0.070729874,-1.0476131,1.2067663210425188e-08,Other Genes
AC092378.1,0.94317436,0.8108651,2.330840528992321e-09,Other Genes
AC092384.1,-0.06314522,3.6050415,6.056556436271565e-08,Other Genes
AC092384.2,0.37979984,0.42055207,1.6315883702639368e-08,Other Genes
AC092384.3,-0.056465294,-0.4929678,4.3195512612611075e-08,Other Genes
AC092418.2,-0.66031015,-0.4894641,4.8842216857326974e-09,Other Genes
AC092428.1,-0.82618845,1.6528836,2.0859075185680375e-07,Other Genes
AC092436.3,-0.5324791,0.24037988,9.359670582913038e-09,Other Genes
AC092445.1,0.3455835,2.130673,3.659279021601579e-07,Other Genes
AC092447.4,1.4857416,1.2257047,2.330840528992321e-09,Other Genes
AC092447.5,0.010261761,-0.275347,9.323362115881605e-09,Other Genes
AC092468.1,-1.1193542,-0.5152142,5.075141623755102e-09,Other Genes
AC092473.2,0.8525597,0.2548248,4.289567294601642e-08,Other Genes
AC092484.1,1.1835942,-0.4619356,1.6992886164865046e-08,Other Genes
AC092490.1,-0.45740706,-0.48353267,1.5927851695085433e-07,Other Genes
AC092535.2,0.977342,-0.7244843,5.715866792035775e-09,Other Genes
AC092535.4,0.078206,-0.06320556,6.992521586933123e-09,Other Genes
AC092535.5,-0.91087055,0.18021852,3.169123282446819e-08,Other Genes
AC092567.1,0.44705087,0.23999487,2.330840528992321e-09,Other Genes
AC092567.2,-1.7764518,0.5537943,8.64636384843674e-09,Other Genes
AC092574.1,-1.0241674,-1.4432656,3.0828014396093485e-08,Other Genes
AC092574.2,0.617887,0.30565137,1.6315883702639368e-08,Other Genes
AC092580.2,-0.1345342,0.9622598,1.755626633117441e-08,Other Genes
AC092580.4,-0.054008976,0.47754607,1.3540114474009059e-09,Other Genes
AC092598.1,2.4901967,1.1884481,9.323362115881605e-09,Other Genes
AC092608.1,0.21974722,-0.08680106,1.5039231276359976e-09,Other Genes
AC092611.1,-0.55080396,0.8005785,8.078881048659767e-08,Other Genes
AC092614.1,-0.5862943,0.6397404,4.661681057970029e-09,Other Genes
AC092617.1,-1.3661343,-1.0563987,1.022934483463527e-07,Other Genes
AC092620.1,-1.2239537,0.11497014,1.4640139114379523e-07,Other Genes
AC092620.2,-0.30359817,0.9779551,3.907376350638804e-09,Other Genes
AC092625.1,0.73796195,-0.54607105,4.248221424709186e-09,Other Genes
AC092634.4,-0.18819647,0.10695071,1.2331205572981772e-08,Other Genes
AC092634.8,2.1358569,0.67751294,4.1346056590197844e-10,Other Genes
AC092636.1,-0.6585061,0.9141711,2.2745031182332514e-08,Other Genes
AC092640.1,-0.08840133,1.1576002,6.315523319707455e-09,Other Genes
AC092645.2,0.22942741,1.1190982,3.5024344342332175e-07,Other Genes
AC092650.1,0.014771538,0.8195566,1.0770006809582688e-07,Other Genes
AC092651.3,-0.2122174,-1.5091834,1.5039226612569776e-09,Other Genes
AC092652.1,0.23125423,-0.6115976,4.837969919782233e-07,Other Genes
AC092652.2,1.381867,-0.73097014,2.2680484025359626e-07,Other Genes
AC092652.3,0.9360622,-0.17900483,1.858265542352149e-07,Other Genes
AC092653.1,-0.119548395,0.64202905,5.417271604823656e-08,Other Genes
AC092661.1,0.2469396,-1.5540584,2.6766012654390732e-08,Other Genes
AC092666.1,-0.33626178,1.9050707,1.8811040740253357e-09,Other Genes
AC092667.1,-0.11908831,-0.77129996,4.462212742809336e-08,Other Genes
AC092674.1,-0.20815094,0.0015779783,3.030092687576034e-08,Other Genes
AC092681.2,-0.13138397,0.45613992,9.323362115881605e-09,Other Genes
AC092681.3,0.3671319,-0.12133608,5.601751908434212e-08,Other Genes
AC092683.1,-1.1022472,1.0762434,2.2180318192320626e-06,Other Genes
AC092683.2,-2.8963833,0.26669055,2.38354937406909e-08,Other Genes
AC092687.3,0.8044305,-1.9937999,1.4127704648531675e-07,Other Genes
AC092718.1,0.27006316,0.7614429,1.3905982040875834e-07,Other Genes
AC092718.2,-0.43198228,-0.25113344,6.349607956033261e-08,Other Genes
AC092718.4,-0.016384853,-0.13114055,5.706225930453209e-08,Other Genes
AC092718.5,0.5076755,-0.6783901,2.6306871798447767e-09,Other Genes
AC092718.6,0.98176956,0.22077204,1.3835128699594848e-08,Other Genes
AC092720.1,-0.8986377,-1.5664124,8.706802115660717e-08,Other Genes
AC092723.1,-1.4614483,0.61722124,9.556446680687159e-08,Other Genes
AC092723.3,-2.6639104,0.63093555,1.5782017211446518e-07,Other Genes
AC092723.4,0.7156991,-0.026502797,1.3421670464360464e-08,Other Genes
AC092723.5,-0.5349914,-0.3149953,3.936075268375619e-08,Other Genes
AC092745.1,1.3298897,2.274652,2.2631408886021646e-08,Other Genes
AC092745.4,2.5820367,-0.46325424,3.4099409057691475e-08,Other Genes
AC092745.5,1.389354,1.1794136,4.134607514014384e-09,Other Genes
AC092746.1,0.92483246,0.24921767,1.2481124242180111e-08,Other Genes
AC092747.4,-0.4616037,-1.1336555,5.275594635093508e-07,Other Genes
AC092755.2,-0.41780752,0.37219763,4.098309279775583e-09,Other Genes
AC092756.1,-0.19031161,-1.3775675,3.7726963132511854e-07,Other Genes
AC092757.2,1.867549,-0.23889568,7.669525447419068e-09,Other Genes
AC092757.3,0.9646478,-0.24298753,8.834945796583882e-08,Other Genes
AC092794.1,0.5142138,0.9958205,5.5531510245291305e-08,Other Genes
AC092794.2,0.8712931,-0.77994335,3.210469245480638e-08,Other Genes
AC092800.1,0.27131164,-0.654952,6.579061487351712e-09,Other Genes
AC092801.1,0.5527833,-0.76971775,8.759989405718227e-09,Other Genes
AC092802.1,0.98307353,-0.5753019,3.458545676123192e-08,Other Genes
AC092802.2,-1.5406935,-1.204565,8.269211315701463e-10,Other Genes
AC092802.3,-0.8073109,0.8395988,2.330840528992321e-09,Other Genes
AC092802.4,-0.41224164,0.8274895,3.071438790728146e-08,Other Genes
AC092803.1,0.2513098,1.393387,1.1219519033730927e-06,Other Genes
AC092803.2,-1.6640115,-1.4116546,2.330840528992321e-09,Other Genes
AC092803.3,0.41756743,-1.2139232,1.0413824211236603e-08,Other Genes
AC092803.4,0.26339778,-0.72304696,1.857902458546203e-07,Other Genes
AC092807.1,-0.7786505,-0.6246029,6.579061487351712e-09,Other Genes
AC092807.2,1.1642517,1.2650429,1.9173813620520445e-09,Other Genes
AC092807.3,-1.6166337,0.80229187,1.9173813620520445e-09,Other Genes
AC092809.2,-0.35637733,0.87044513,1.2594756325085357e-08,Other Genes
AC092809.4,0.95641875,-1.9202518,6.514992134353285e-08,Other Genes
AC092810.4,-2.380078,-2.1141062,4.661681524349049e-09,Other Genes
AC092811.1,-0.2540151,-0.22856085,2.7443010948358466e-09,Other Genes
AC092813.1,0.8161392,0.7041555,1.3158123441067832e-08,Other Genes
AC092821.3,0.97297245,-0.13246237,1.0165348608816095e-05,Other Genes
AC092828.1,-0.16608973,-2.5022979,5.146472478391309e-08,Other Genes
AC092835.1,1.8453112,0.14872509,2.409130505336223e-07,Other Genes
AC092844.1,-0.5531737,-0.10268957,5.488602189306365e-09,Other Genes
AC092849.1,-0.1477068,1.0901903,1.2672862088014507e-07,Other Genes
AC092849.2,-2.2214832,-0.7576872,1.0904639602280994e-09,Other Genes
AC092849.3,-0.8420569,2.083517,1.6315883702639368e-08,Other Genes
AC092868.2,1.3950356,0.8356703,1.0413462133170475e-06,Other Genes
AC092881.2,-0.89342207,2.2750356,1.1726819981617064e-08,Other Genes
AC092894.1,-1.0834262,1.1510167,1.2744664273952195e-08,Other Genes
AC092896.2,0.37970573,0.21203582,6.770052589654135e-10,Other Genes
AC092902.2,-1.5049093,0.41655257,1.2331206039360791e-08,Other Genes
AC092902.4,-0.59338903,1.9793943,1.4253406391982645e-08,Other Genes
AC092902.6,-1.3971611,1.05709,1.2481123775801092e-08,Other Genes
AC092903.2,-0.60821,-0.21051921,5.6844436028204215e-08,Other Genes
AC092910.3,0.4008602,-1.1587723,1.0914564172395952e-07,Other Genes
AC092919.1,0.6516843,-0.6862866,3.045085160015559e-08,Other Genes
AC092933.2,-0.29154623,-1.0874346,6.992521586933123e-09,Other Genes
AC092944.1,0.04187338,0.5779531,9.047515340146748e-07,Other Genes
AC092944.3,0.9436368,0.6595283,2.797008634694338e-08,Other Genes
AC092953.2,0.9625582,-0.4473609,6.522253855685319e-08,Other Genes
AC092954.1,0.6831515,0.42748925,4.661681057970029e-09,Other Genes
AC092954.2,0.6373397,-0.90871054,1.973718492839032e-08,Other Genes
AC092958.1,0.10778205,0.666403,4.661681057970029e-09,Other Genes
AC092969.1,2.6504712,-0.249094,6.165602786673551e-09,Other Genes
AC092979.1,-0.79807687,-0.68915045,6.992521586933123e-09,Other Genes
AC092979.2,0.957514,-2.0661056,1.9173818284310645e-09,Other Genes
AC093001.2,-1.0181812,-3.0525217,1.1436111434676636e-07,Other Genes
AC093010.2,1.285697,-1.3603808,1.013188323077527e-06,Other Genes
AC093019.2,-0.2673084,2.8938086,1.714280483339117e-08,Other Genes
AC093072.1,-1.2540187,0.10056402,6.992521586933123e-09,Other Genes
AC093110.1,-0.9275495,0.25283414,1.5142732830510656e-07,Other Genes
AC093151.2,-0.13500127,-1.299016,1.1654203111194493e-08,Other Genes
AC093151.3,-1.4790789,-1.908211,2.7443010948358466e-09,Other Genes
AC093151.8,-1.4899151,-0.30674046,2.7443010948358466e-09,Other Genes
AC093157.1,0.2962986,-0.19720222,3.0569277024122728e-06,Other Genes
AC093157.2,1.9165645,-0.85236436,2.507117689972577e-08,Other Genes
AC093158.1,-1.9815283,0.29296762,5.075141623755102e-09,Other Genes
AC093159.1,-0.52724725,-0.9086483,5.902062754623816e-09,Other Genes
AC093206.1,1.155124,0.12799464,1.0150283246984131e-08,Other Genes
AC093227.1,-0.65373987,2.6051764,4.862242511151695e-07,Other Genes
AC093227.3,0.47348633,-1.0696595,1.169144948773474e-07,Other Genes
AC093240.1,-0.74845827,-0.23637736,4.248221424709186e-09,Other Genes
AC093249.2,-0.47943005,-2.009625,1.7674692167823383e-09,Other Genes
AC093249.6,0.4530279,0.3485411,2.5866031183688325e-07,Other Genes
AC093274.1,1.9094968,0.44461286,5.302411818122723e-09,Other Genes
AC093277.1,1.7776878,0.60192776,9.323362115881605e-09,Other Genes
AC093281.1,0.083077535,-1.5027424,4.248221424709186e-09,Other Genes
AC093297.2,-1.564657,0.1627668,5.046799730735559e-07,Other Genes
AC093307.1,0.62192047,0.005528754,2.7443010948358466e-09,Other Genes
AC093323.1,-1.3774662,0.76686645,4.3101047121189986e-06,Other Genes
AC093326.1,1.1773825,0.81156766,1.9737184462011298e-08,Other Genes
AC093330.1,1.8162953,1.1904196,7.199251868181679e-08,Other Genes
AC093330.3,0.21396063,0.4353084,1.161792303249252e-08,Other Genes
AC093382.1,1.6811993,0.24270426,1.933461531584234e-07,Other Genes
AC093388.1,-0.36949003,-0.8566805,6.172862337176745e-08,Other Genes
AC093390.2,1.1104048,2.710308,7.620444048221027e-08,Other Genes
AC093418.1,0.6330358,-0.12170873,9.73682268154977e-09,Other Genes
AC093422.2,1.9345834,0.5026839,4.661681057970029e-09,Other Genes
AC093423.2,1.0029316,-0.10369057,6.279237656805376e-09,Other Genes
AC093424.1,-1.2214727,1.464917,4.7443732639059987e-08,Other Genes
AC093425.1,1.3982174,2.2049525,5.734594084905286e-07,Other Genes
AC093426.1,-1.1105969,-0.6919409,6.639030162912523e-08,Other Genes
AC093433.2,0.43078464,0.1824263,6.906201233996516e-08,Other Genes
AC093458.1,1.5179114,1.3108468,1.2894585273701226e-08,Other Genes
AC093459.1,-1.9510512,0.6779927,2.330840528992321e-09,Other Genes
AC093462.1,0.9776606,1.5221112,3.5390593012958855e-07,Other Genes
AC093484.2,-0.43237114,1.0038862,1.4345796466148367e-07,Other Genes
AC093484.3,1.6122329,-0.7317383,1.0477420891788819e-07,Other Genes
AC093484.4,-0.8424646,0.16582845,8.646364314815761e-09,Other Genes
AC093495.1,-0.5073036,-0.28461498,8.054799374088621e-07,Other Genes
AC093496.1,-0.73758,0.7427872,6.579061487351712e-09,Other Genes
AC093503.1,1.0282218,0.382018,5.638525515572853e-09,Other Genes
AC093503.2,-1.8305244,0.48531866,1.885708529864651e-07,Other Genes
AC093510.1,1.3189882,-0.6133675,8.176565023963958e-08,Other Genes
AC093510.2,0.093951054,-1.170118,1.0563743812184672e-08,Other Genes
AC093512.1,-0.30568078,0.8514849,1.3714244323885666e-07,Other Genes
AC093512.2,1.040256,0.021267792,1.6429515315483086e-08,Other Genes
AC093515.1,-0.52237713,0.008362626,2.5639246284490826e-08,Other Genes
AC093523.1,-0.42423895,-0.10962159,2.330840528992321e-09,Other Genes
AC093525.3,0.5052502,-0.024449827,3.684850577694563e-09,Other Genes
AC093525.4,0.20000264,-1.7097132,8.450236916537753e-07,Other Genes
AC093525.6,0.99000835,1.2785214,7.497228156375329e-07,Other Genes
AC093525.7,-2.021253,-1.1726137,3.243010101269676e-07,Other Genes
AC093535.1,-0.8517066,0.6209837,9.083020973860032e-08,Other Genes
AC093567.1,0.67148185,-0.55224806,5.488602189306365e-09,Other Genes
AC093575.1,0.79940075,0.79668146,1.737007084139516e-08,Other Genes
AC093577.1,-0.68200797,-0.29272622,1.191774733815656e-08,Other Genes
AC093582.1,0.21032597,2.537473,5.075141623755102e-09,Other Genes
AC093583.1,-0.19897307,0.44565687,5.575621310217668e-06,Other Genes
AC093585.1,-0.29945058,-2.702849,2.330840528992321e-09,Other Genes
AC093591.2,0.8547317,-0.8704042,9.894947026118252e-08,Other Genes
AC093599.1,-0.021810288,-0.027727732,2.330840528992321e-09,Other Genes
AC093599.2,-1.1093147,-0.6763884,3.157763059582621e-09,Other Genes
AC093610.1,2.3390248,-1.0585055,2.330840528992321e-09,Other Genes
AC093620.1,0.10730685,-1.016179,3.4399230097357944e-08,Other Genes
AC093627.1,-0.48381895,0.28270972,4.248221424709186e-09,Other Genes
AC093627.22,-2.5503404,-1.1436486,5.2069121049022565e-08,Other Genes
AC093627.3,0.73669076,-1.2463866,2.330840528992321e-09,Other Genes
AC093627.4,0.35698354,-2.1466808,3.5678289657019004e-07,Other Genes
AC093627.5,0.39335495,-0.44575444,4.881216700985686e-08,Other Genes
AC093627.6,-1.6250498,-0.6344034,9.323362582260625e-09,Other Genes
AC093627.7,-0.06582631,-1.433611,2.330840528992321e-09,Other Genes
AC093635.1,-0.47910565,-0.3581666,4.831563092223032e-07,Other Genes
AC093639.3,1.6668078,-1.0206094,9.059824413228117e-09,Other Genes
AC093642.1,1.0215955,0.4944042,2.5339416399083692e-08,Other Genes
AC093655.1,-1.1843473,2.4627428,5.488602189306365e-09,Other Genes
AC093673.1,-0.02295403,-0.49347037,8.174475208816511e-07,Other Genes
AC093673.2,-0.016112974,0.3249961,4.2895674811532504e-08,Other Genes
AC093675.1,0.115388885,-0.68023527,2.3519237918953548e-07,Other Genes
AC093675.2,1.2789166,-0.9691404,5.488602189306365e-09,Other Genes
AC093677.2,-0.60826105,0.6297578,1.5221794851703586e-07,Other Genes
AC093677.3,-0.8149766,-0.10302506,1.082728291203167e-08,Other Genes
AC093690.1,1.1826161,0.41426504,2.648654818704737e-07,Other Genes
AC093725.2,1.1052341,0.5568063,1.6538422622050502e-09,Other Genes
AC093726.2,0.9786215,0.12775946,6.578592656953844e-08,Other Genes
AC093732.1,1.6442573,0.15323524,1.3985043173734727e-08,Other Genes
AC093732.2,-1.5521833,0.7919037,4.661681057970029e-09,Other Genes
AC093752.2,0.57450145,-2.1769884,1.751997927008511e-08,Other Genes
AC093752.3,1.4881295,0.24332659,9.590061715523906e-08,Other Genes
AC093765.5,-1.4969646,1.2081017,3.015100867294102e-08,Other Genes
AC093766.1,1.360777,-0.6400808,1.9173813620520445e-09,Other Genes
AC093788.1,-0.20550524,-0.9995213,2.3613028723554602e-08,Other Genes
AC093797.1,1.4135474,0.24076061,6.526353527264023e-08,Other Genes
AC093799.1,1.7505519,1.152796,7.1424449155523305e-09,Other Genes
AC093801.1,-0.6551626,-0.6610021,2.330840528992321e-09,Other Genes
AC093802.1,1.348838,0.59568584,4.7443732172680966e-08,Other Genes
AC093821.1,0.39267582,-0.7418456,4.661681057970029e-09,Other Genes
AC093827.4,0.060954943,0.730163,3.9029049496229087e-07,Other Genes
AC093835.1,-1.6019211,-0.41022742,1.2067663210425188e-08,Other Genes
AC093843.1,-0.44565454,-0.32144678,4.661681057970029e-09,Other Genes
AC093843.2,-0.9610274,-0.16145007,3.567591420437033e-08,Other Genes
AC093849.1,-0.50259286,2.2287583,9.736823147928792e-09,Other Genes
AC093849.2,-0.26908088,-0.4553585,5.902064620139896e-09,Other Genes
AC093849.3,-0.32303584,0.7353165,5.947509994060939e-08,Other Genes
AC093849.4,0.6835515,-0.37906104,1.5696174061393923e-07,Other Genes
AC093857.1,-0.63599354,-0.5801778,6.992521586933123e-09,Other Genes
AC093864.1,-0.28447264,1.0960047,3.157761660445561e-09,Other Genes
AC093865.1,2.0741096,0.6718416,6.165602786673551e-09,Other Genes
AC093866.1,1.8915069,-1.3237734,1.2067663676804207e-08,Other Genes
AC093879.1,1.3720324,0.6261041,1.9173813620520445e-09,Other Genes
AC093890.2,-2.061701,-0.76759565,1.6538427285840702e-09,Other Genes
AC093894.2,-1.0269189,0.87050384,2.330840528992321e-09,Other Genes
AC093895.1,1.1339564,-1.004864,1.7447691154679934e-07,Other Genes
AC093904.4,-0.84300137,1.5085564,4.661681057970029e-09,Other Genes
AC093909.4,-0.9278692,2.390504,4.661681524349049e-09,Other Genes
AC093911.1,-1.0535452,1.3367428,2.330840528992321e-09,Other Genes
AC093916.1,-1.6164,-0.29596484,6.992521586933123e-09,Other Genes
AC093928.1,-1.6296546,-0.6378269,4.086467208404253e-08,Other Genes
AC094104.2,-0.83057463,1.5351762,6.579061487351712e-09,Other Genes
AC094105.2,-0.77741146,0.0020910415,1.0904639602280994e-09,Other Genes
AC095030.1,-0.097072914,-0.73631155,4.248221424709186e-09,Other Genes
AC095032.1,1.399342,-0.39406165,9.323362115881605e-09,Other Genes
AC095033.1,0.40476972,-1.2115107,9.323362115881605e-09,Other Genes
AC095055.1,-0.4859704,-0.33927596,6.106392347837825e-07,Other Genes
AC095057.2,-0.8369851,0.062205188,5.075141623755102e-09,Other Genes
AC095057.3,0.4063667,0.57263464,6.62862422951898e-08,Other Genes
AC095057.4,0.46346182,-1.2434709,2.2858664645962237e-08,Other Genes
AC095060.1,0.23937903,0.82044435,2.3008576335944316e-08,Other Genes
AC095350.1,0.4391157,0.26927066,3.1355107025494444e-08,Other Genes
AC096536.1,0.29356694,0.30294922,6.579061487351712e-09,Other Genes
AC096536.3,1.0666597,-0.32552367,4.661681057970029e-09,Other Genes
AC096537.1,0.32953352,-0.5145316,1.4398505138423049e-08,Other Genes
AC096540.1,-1.4081545,0.66038865,6.579061487351712e-09,Other Genes
AC096543.1,-1.525708,-0.063478954,1.1654202644815474e-08,Other Genes
AC096564.1,0.50666225,0.8922596,5.578557034865385e-08,Other Genes
AC096564.2,-0.84346926,-0.652617,4.8875087652367654e-08,Other Genes
AC096570.1,2.2976449,0.71326417,4.248221424709186e-09,Other Genes
AC096576.3,1.8796076,1.2072201,8.496442849359918e-09,Other Genes
AC096576.6,1.6137105,2.0702827,3.9474369390270095e-08,Other Genes
AC096577.1,-0.94653785,0.8134288,3.157762126824581e-09,Other Genes
AC096585.1,-0.31322917,0.5348412,7.323290037005338e-08,Other Genes
AC096586.1,1.0869231,-1.2927066,4.988350250968769e-08,Other Genes
AC096586.2,-0.9757677,1.1353441,1.563888636729495e-08,Other Genes
AC096631.1,-0.8453616,-0.48500565,4.661681057970029e-09,Other Genes
AC096637.2,-0.018604113,0.5366146,3.578952999592503e-08,Other Genes
