gene,tsne_1,tsne_2,importance,category
AC009145.2,-4.2255507,-12.116409,9.323362115881605e-09,Other Genes
AC009145.3,27.727797,15.13001,2.9210468041843588e-08,Other Genes
AC009148.1,-18.656933,-20.615011,2.418488004732807e-07,Other Genes
AC009152.1,-9.516278,36.62169,1.3522980857830488e-07,Other Genes
AC009152.3,-21.053244,37.221428,3.467003245880794e-07,Other Genes
AC009152.6,11.5392065,-28.056772,1.0281784308634917e-06,Other Genes
AC009158.1,17.869257,11.359284,2.330840528992321e-09,Other Genes
AC009159.1,-4.483765,39.026585,7.819442718152552e-09,Other Genes
AC009159.2,9.463893,22.287638,1.0078953080810451e-07,Other Genes
AC009159.3,12.004314,-25.944494,1.7360897242183282e-07,Other Genes
AC009163.1,-7.3244014,-10.009914,6.992521586933123e-09,Other Genes
AC009163.4,4.9143367,10.609993,5.602231938475252e-09,Other Genes
AC009163.6,-2.5886385,-1.8387057,4.661681057970029e-09,Other Genes
AC009163.7,0.050718933,30.523466,3.4505130576743764e-07,Other Genes
AC009171.2,-13.418047,23.982746,4.811604853304357e-09,Other Genes
AC009185.1,-21.841742,10.575321,9.323362115881605e-09,Other Genes
AC009226.1,-16.631332,-0.015067349,4.800711792133459e-08,Other Genes
AC009227.1,12.552388,4.507377,4.248221424709186e-09,Other Genes
AC009228.1,34.37755,-5.828615,8.635002608395735e-08,Other Genes
AC009229.2,15.134961,17.936224,4.661681057970029e-09,Other Genes
AC009229.3,-13.934397,-30.539238,6.579061487351712e-09,Other Genes
AC009236.1,-8.040292,-28.000854,2.2631407020505566e-08,Other Genes
AC009237.14,7.417574,39.741158,3.958800379340913e-08,Other Genes
AC009237.15,21.059547,-32.248386,6.165602786673551e-09,Other Genes
AC009242.1,-22.731215,10.61979,5.514956095047403e-08,Other Genes
AC009244.2,13.561311,-7.7273264,1.0977204377151412e-08,Other Genes
AC009248.2,-35.667603,4.0616746,1.3871428325371866e-08,Other Genes
AC009268.2,10.851393,14.451376,2.1091195441717997e-08,Other Genes
AC009268.3,10.35068,-29.03426,6.992521586933123e-09,Other Genes
AC009269.2,4.9469686,-18.910053,1.9173813620520445e-09,Other Genes
AC009269.4,-9.608616,14.012858,5.075141623755102e-09,Other Genes
AC009269.5,-1.7964184,14.247499,5.752144085761578e-09,Other Genes
AC009271.1,-18.249832,22.41936,1.2797373672495117e-07,Other Genes
AC009275.1,17.386118,34.765064,4.519024083960782e-08,Other Genes
AC009276.1,-15.310895,-1.4476304,7.256066746097929e-09,Other Genes
AC009283.1,18.823248,-4.5800743,3.9712042099844934e-07,Other Genes
AC009292.1,5.6803303,46.67749,5.488602189306365e-09,Other Genes
AC009292.2,13.583471,-10.793945,2.330840528992321e-09,Other Genes
AC009299.3,30.813951,8.928093,2.5298403052000165e-08,Other Genes
AC009303.2,23.334255,24.929022,1.145110315892672e-07,Other Genes
AC009309.1,17.517847,-34.675972,1.9464273351171174e-08,Other Genes
AC009312.1,18.83962,29.291431,2.2745030715953493e-08,Other Genes
AC009313.1,12.176847,2.5973074,4.661681057970029e-09,Other Genes
AC009315.1,4.2391953,-31.896835,1.8827575590624616e-07,Other Genes
AC009318.1,15.537325,0.2920132,8.376573031461955e-07,Other Genes
AC009318.2,-9.919745,-24.174572,1.518442771265568e-08,Other Genes
AC009318.3,16.239798,0.11289842,5.553713638872939e-07,Other Genes
AC009318.4,13.623705,6.388653,7.052491049434554e-08,Other Genes
AC009365.1,-16.325523,-35.69693,1.3985043173734727e-08,Other Genes
AC009365.4,23.232708,16.03512,1.1654202644815474e-08,Other Genes
AC009403.1,0.7540474,-7.213727,1.96319332155317e-06,Other Genes
AC009403.2,-0.3266374,-9.755991,5.199180023225582e-08,Other Genes
AC009404.1,-10.823843,-32.188618,2.1790459745743552e-08,Other Genes
AC009407.1,-6.5611844,35.02007,6.165602786673551e-09,Other Genes
AC009411.2,-33.331554,-31.876938,6.992521586933123e-09,Other Genes
AC009413.2,44.506268,-5.471385,6.579061487351712e-09,Other Genes
AC009432.1,16.67342,38.859962,2.330840528992321e-09,Other Genes
AC009432.2,-50.670975,8.171925,8.00754991051363e-08,Other Genes
AC009434.1,12.731117,-18.120256,3.248184873570046e-08,Other Genes
AC009464.1,30.28746,27.747278,1.6429514849104068e-08,Other Genes
AC009480.1,34.150745,-7.8737755,2.6879627513187375e-08,Other Genes
AC009486.1,12.272955,-5.237366,2.8383546912143932e-08,Other Genes
AC009486.2,-10.972776,29.712585,7.58272790782782e-08,Other Genes
AC009487.1,27.355124,-7.260822,2.330840528992321e-09,Other Genes
AC009494.2,-25.334145,-21.60873,1.3985043173734727e-08,Other Genes
AC009495.1,-32.818916,-3.861265,1.0413824211236603e-08,Other Genes
AC009495.2,-28.092737,38.788284,1.4811964304603441e-08,Other Genes
AC009495.3,-23.458328,23.007038,2.087578123882247e-07,Other Genes
AC009501.3,-7.670617,-18.946333,9.202954883319305e-08,Other Genes
AC009505.1,0.044534925,32.92547,3.4213040230021464e-09,Other Genes
AC009506.1,40.324543,0.6840662,6.400131365538351e-08,Other Genes
AC009509.1,30.793322,26.411074,1.139104058202122e-06,Other Genes
AC009509.4,-16.706717,-11.813669,2.7443015612148666e-09,Other Genes
AC009511.1,14.490185,8.71771,1.2331205572981772e-08,Other Genes
AC009511.2,-3.058745,15.196789,7.256066746097929e-09,Other Genes
AC009522.1,10.288283,30.311382,7.417823683408426e-08,Other Genes
AC009533.3,4.5783625,11.456849,2.330840528992321e-09,Other Genes
AC009542.1,-9.153623,-16.250582,2.2913568031406152e-07,Other Genes
AC009549.1,12.200383,13.031644,2.2631407486884587e-08,Other Genes
AC009554.1,-23.264877,-3.535085,3.4022071953622016e-08,Other Genes
AC009554.2,-32.611744,-2.8067932,3.48489930794638e-08,Other Genes
AC009560.1,-13.464133,33.820095,5.541309773647315e-08,Other Genes
AC009560.3,24.43574,-28.5166,5.101495439318325e-08,Other Genes
AC009560.4,7.2196364,32.61638,7.048860021214035e-08,Other Genes
AC009563.1,-30.215252,12.587302,5.075141623755102e-09,Other Genes
AC009570.1,-8.366536,-14.841512,1.2124002057345222e-07,Other Genes
AC009570.2,6.042257,-24.606586,1.601607060418814e-08,Other Genes
AC009630.1,-0.30339906,33.621178,3.0277735715471603e-07,Other Genes
AC009630.2,8.238996,-3.2752142,2.5763285143873996e-07,Other Genes
AC009630.3,-8.631516,-12.504935,3.112784800581072e-08,Other Genes
AC009630.4,-28.176405,5.430268,2.4240749655326173e-07,Other Genes
AC009652.1,-16.860199,41.212414,8.269215979491663e-10,Other Genes
AC009656.1,3.5850606,-43.617565,2.7443010948358466e-09,Other Genes
AC009682.1,1.2890197,-18.546122,2.3458328149153078e-08,Other Genes
AC009686.1,-5.5904956,-3.080374,9.368339247279077e-08,Other Genes
AC009686.2,-14.006189,-49.121513,8.38282614161851e-09,Other Genes
AC009690.2,-3.7228894,5.26579,8.48871034767178e-08,Other Genes
AC009704.1,-25.3157,20.69127,9.323362115881605e-09,Other Genes
AC009704.2,34.586803,29.793903,3.9319406544022956e-07,Other Genes
AC009704.3,-15.205153,9.01732,9.73682268154977e-09,Other Genes
AC009716.1,-6.713002,-0.06028644,2.7443010948358466e-09,Other Genes
AC009731.1,-31.388277,-6.710558,1.6538427285840702e-09,Other Genes
AC009754.1,-24.315632,7.315048,9.018827710008451e-09,Other Genes
AC009754.2,-23.683092,-0.8763469,2.932409127029875e-08,Other Genes
AC009779.2,16.636068,7.1302485,6.830012671107618e-07,Other Genes
AC009779.5,31.918041,-30.49197,4.661681057970029e-09,Other Genes
AC009802.1,-3.9270463,-6.212986,6.924821852302693e-08,Other Genes
AC009812.1,12.04732,18.002108,1.2741698227554317e-06,Other Genes
AC009812.3,28.586956,18.777506,1.5120010071073242e-07,Other Genes
AC009812.4,-16.51078,31.271894,3.551873119202707e-07,Other Genes
AC009831.1,-23.722162,-24.093681,3.894729181919774e-07,Other Genes
AC009831.3,3.1407607,-2.9789052,4.6330083224419767e-07,Other Genes
AC009852.1,30.094316,-10.54841,6.579061487351712e-09,Other Genes
AC009879.4,15.802765,1.7578474,1.022763801560285e-08,Other Genes
AC009884.1,-2.7631845,5.6678014,2.838354737852295e-08,Other Genes
AC009902.2,-10.524076,7.9755545,1.0263912997380525e-08,Other Genes
AC009902.3,-13.930317,6.5578375,1.8496808358924664e-08,Other Genes
AC009908.1,-9.058449,16.61795,2.12411071229614e-08,Other Genes
AC009948.2,-7.5379486,7.998162,5.650833894521623e-08,Other Genes
AC009948.3,13.998148,12.580685,1.5369033997091152e-07,Other Genes
AC009950.1,-4.4708323,-17.499838,1.5580005063741716e-05,Other Genes
AC009951.5,28.782934,30.17397,4.2105052376824605e-08,Other Genes
AC009951.6,6.2258115,-27.31371,7.43410182806576e-08,Other Genes
AC009955.3,9.44176,11.5056505,1.9173813620520445e-09,Other Genes
AC009955.4,14.576827,35.933266,2.330840528992321e-09,Other Genes
AC009961.1,-17.953585,-20.072386,1.1006713683536998e-06,Other Genes
AC009961.4,-8.94908,15.789107,1.1681035856717112e-07,Other Genes
AC009962.1,8.490674,9.110034,4.247752364387847e-08,Other Genes
AC009971.1,-32.616676,12.162637,6.992521586933123e-09,Other Genes
AC009974.1,-31.240015,21.267588,2.9887943809230257e-07,Other Genes
AC009974.2,-22.572565,-24.33572,5.849827271139683e-08,Other Genes
AC009975.2,6.124495,17.801805,1.864672469790842e-08,Other Genes
AC009996.1,-13.163779,14.005952,1.5362740365403237e-07,Other Genes
AC010082.1,-0.20853263,-35.577415,1.5225424869687087e-08,Other Genes
AC010092.1,-0.37454364,-2.2250898,1.9737184462011298e-08,Other Genes
AC010096.1,24.45542,-10.129969,4.661681057970029e-09,Other Genes
AC010132.4,-42.950737,-12.500634,3.5712222258214676e-09,Other Genes
AC010136.1,23.381102,-14.285896,4.661681057970029e-09,Other Genes
AC010148.1,1.9221311,-22.565361,2.63546557468917e-10,Other Genes
AC010149.1,-20.474201,-20.900208,6.499999709694413e-08,Other Genes
AC010163.1,-21.986938,-11.150906,8.269211315701463e-10,Other Genes
AC010168.1,-28.638723,13.401071,1.5361297742864675e-07,Other Genes
AC010168.2,26.254396,-11.221936,7.640583891512166e-07,Other Genes
AC010173.1,-26.8013,14.064106,5.391374828463538e-07,Other Genes
AC010175.1,-16.868128,37.003365,9.913099956717268e-08,Other Genes
AC010186.1,-19.982058,24.903746,1.4424858018130242e-07,Other Genes
AC010186.3,-31.740608,1.1695983,4.7601897983045046e-08,Other Genes
AC010198.1,-8.787016,-6.885111,1.0413824211236603e-08,Other Genes
AC010198.2,-15.71884,28.543959,3.654389142143333e-08,Other Genes
AC010201.1,-14.319365,17.125631,4.522651300886354e-08,Other Genes
AC010201.2,-6.5928864,26.810408,6.646762012963297e-08,Other Genes
AC010201.3,-32.73918,-18.189693,3.101423408099962e-08,Other Genes
AC010203.2,-13.791488,6.712288,1.714280483339117e-08,Other Genes
AC010205.1,33.053696,-24.22574,8.64636478119478e-09,Other Genes
AC010207.1,26.996546,22.580761,2.330840528992321e-09,Other Genes
AC010210.1,31.382095,11.306116,2.878707697912913e-07,Other Genes
AC010226.1,34.843376,4.505917,1.1736485307581423e-06,Other Genes
AC010240.3,6.701779,32.05443,7.063852212347293e-08,Other Genes
AC010245.1,-14.2867565,-23.774279,4.0924640337567967e-07,Other Genes
AC010245.2,4.2253118,-42.364468,4.372739676451614e-08,Other Genes
AC010247.1,19.30654,-36.661983,3.5904902674196014e-07,Other Genes
AC010247.2,20.084637,7.267593,2.3450598923618638e-07,Other Genes
AC010251.1,-15.292042,9.224889,1.3985043173734727e-08,Other Genes
AC010255.1,-11.760263,3.5032089,6.992521586933123e-09,Other Genes
AC010255.2,16.152845,0.09889214,2.330840528992321e-09,Other Genes
AC010255.3,-22.214909,-21.28678,4.1346056590197844e-10,Other Genes
AC010260.1,15.502395,15.3155155,3.757453987715712e-09,Other Genes
AC010261.1,-17.443647,-17.553455,4.661681057970029e-09,Other Genes
AC010261.2,-19.710476,6.9530754,4.248221424709186e-09,Other Genes
AC010267.1,18.814817,9.674164,9.323362115881605e-09,Other Genes
AC010271.1,20.529205,-2.553385,1.3835128699594848e-08,Other Genes
AC010271.2,-4.0505686,-34.669807,6.755808641773753e-08,Other Genes
AC010273.2,-4.2328215,-36.097202,1.47628879930211e-07,Other Genes
AC010273.3,6.5953846,16.736553,1.1654202644815474e-08,Other Genes
AC010275.1,20.942333,28.33871,4.511767981622798e-09,Other Genes
AC010280.2,-26.043013,-13.632748,2.2631407953263604e-08,Other Genes
AC010285.1,9.741693,13.406116,1.2403816970045029e-09,Other Genes
AC010285.3,-10.486079,-11.695669,5.405910443752173e-08,Other Genes
AC010291.1,25.97272,30.406437,2.330840528992321e-09,Other Genes
AC010300.1,24.438124,-4.177476,3.090062013041088e-08,Other Genes
AC010307.3,29.219425,-18.750597,1.4662046102120227e-08,Other Genes
AC010319.3,12.222066,1.644739,2.1540948651038898e-08,Other Genes
AC010319.4,37.72083,-14.310063,1.3845543781294543e-07,Other Genes
AC010320.1,1.7636833,-36.337482,3.3872150498249246e-08,Other Genes
AC010320.2,44.205498,-19.469986,1.3457967762041797e-08,Other Genes
AC010320.3,2.1163602,-18.288769,1.0413824211236603e-08,Other Genes
AC010320.4,-28.73524,2.882409,1.6579427463777716e-08,Other Genes
AC010325.1,-0.7569103,-41.170467,2.2631407486884587e-08,Other Genes
AC010325.2,22.733637,33.637867,7.819442718152552e-09,Other Genes
AC010326.3,-6.103818,20.738672,6.146983786833361e-08,Other Genes
AC010327.5,-7.788247,-11.236331,8.973974439209473e-08,Other Genes
AC010327.7,3.5165067,-6.6621637,2.9515086385038947e-08,Other Genes
AC010327.8,-32.759262,-10.868714,7.628179847013751e-08,Other Genes
AC010328.1,32.105736,31.85186,9.323362115881605e-09,Other Genes
AC010329.1,-7.1098437,-31.949413,6.992521586933123e-09,Other Genes
AC010331.1,22.423498,-11.279466,5.427592411947998e-07,Other Genes
AC010332.3,-18.003183,-27.283794,4.058030579629578e-07,Other Genes
AC010333.1,-18.589663,-20.983185,3.00784532179791e-09,Other Genes
AC010333.3,-22.954899,-9.577777,2.330840528992321e-09,Other Genes
AC010335.1,-14.118372,19.40592,4.195512951962596e-08,Other Genes
AC010336.1,5.561379,-43.663185,9.504215098886216e-08,Other Genes
AC010336.2,21.215374,-28.475567,1.5039231276359976e-09,Other Genes
AC010336.3,16.338211,4.7614894,3.834762723972571e-09,Other Genes
AC010336.4,-7.239146,-7.6052613,6.315523319707455e-09,Other Genes
AC010336.6,-7.5648937,-41.525467,2.7435749802748427e-07,Other Genes
AC010336.8,2.6176224,-0.3351963,3.1447255759219154e-07,Other Genes
AC010343.3,27.201368,38.867554,6.992521586933123e-09,Other Genes
AC010359.2,15.664399,-33.1829,5.285976114282901e-08,Other Genes
AC010359.3,-12.657277,-9.62058,6.554276715358271e-07,Other Genes
AC010378.2,8.6565,17.428413,4.248221424709186e-09,Other Genes
AC010401.1,28.646048,14.206209,1.499819513245369e-08,Other Genes
AC010401.2,-1.51855,23.032818,4.661681057970029e-09,Other Genes
AC010420.1,-2.6980126,25.714336,6.992521586933123e-09,Other Genes
AC010422.1,12.8672905,-12.404939,1.6315883702639368e-08,Other Genes
AC010422.2,38.344143,-5.713338,5.8307325398540716e-08,Other Genes
AC010422.4,-9.020092,6.402335,1.150428817033949e-08,Other Genes
AC010422.7,21.415571,-8.413432,1.1804125972762473e-08,Other Genes
AC010442.1,-8.313875,39.429737,4.402243234153701e-08,Other Genes
AC010463.3,-4.1717477,4.3032155,8.112966622846521e-08,Other Genes
AC010468.2,14.025188,-1.9376361,1.067737123314099e-08,Other Genes
AC010476.2,-6.7201805,8.7617235,3.071438744090244e-08,Other Genes
AC010487.2,-10.1283455,39.41948,5.484971618799263e-08,Other Genes
AC010491.1,-29.934414,-28.664566,1.7289098784908966e-07,Other Genes
AC010491.2,19.74324,17.865686,1.7101932508755403e-07,Other Genes
AC010494.1,-12.422948,-11.938886,1.2067663676804207e-08,Other Genes
AC010501.2,-16.12001,0.7316551,1.8533110314697075e-08,Other Genes
AC010503.1,21.824015,-22.17898,1.0150283246984131e-08,Other Genes
AC010503.2,4.2238107,-5.6006436,2.330840528992321e-09,Other Genes
AC010503.4,6.048903,-29.575846,5.261374793788101e-09,Other Genes
AC010504.1,-2.679629,2.7454531,2.413532735242475e-08,Other Genes
AC010519.1,8.000186,23.873838,5.150575018898762e-08,Other Genes
AC010524.1,0.9513838,-9.927917,4.977457316764314e-08,Other Genes
AC010525.1,-34.191383,28.075045,1.1804125506383452e-08,Other Genes
AC010530.1,23.927162,8.564363,1.194772938810858e-07,Other Genes
AC010531.3,-5.389882,-4.5403647,1.4481195984611738e-07,Other Genes
AC010531.4,36.80234,-3.3759198,4.661681057970029e-09,Other Genes
AC010531.5,-12.082262,-42.00106,1.2481124242180111e-08,Other Genes
AC010531.6,23.198233,17.271324,7.609562005248999e-08,Other Genes
AC010531.7,-29.875872,15.727328,1.1654202644815474e-08,Other Genes
AC010536.1,-22.792908,-6.384706,3.2595484536135305e-08,Other Genes
AC010536.2,20.307173,-26.613115,1.2403816970045029e-09,Other Genes
AC010536.3,-30.855782,0.028196389,3.578952952954601e-08,Other Genes
AC010538.1,-31.42098,5.0637217,3.353604005409782e-08,Other Genes
AC010542.2,13.027486,-20.705118,2.0384207537115532e-07,Other Genes
AC010542.4,-4.955647,-18.943552,1.1725547399000485e-07,Other Genes
AC010542.5,-12.872138,9.215394,3.548969638755222e-08,Other Genes
AC010547.1,-33.089733,1.7530621,7.721758361199369e-08,Other Genes
AC010547.2,-32.4586,3.4536555,4.248221424709186e-09,Other Genes
AC010595.1,2.450248,8.299291,2.330840528992321e-09,Other Genes
AC010605.1,-17.279594,-10.002951,2.330840528992321e-09,Other Genes
AC010609.1,15.344816,-0.31646153,1.0270690657667707e-07,Other Genes
AC010615.2,13.445744,9.541366,3.0804626946940015e-09,Other Genes
AC010618.2,9.569317,7.1423573,1.0563743812184672e-08,Other Genes
AC010618.3,-8.808463,38.20075,8.136830251075478e-07,Other Genes
AC010623.1,16.765308,36.553524,6.004327769394294e-08,Other Genes
AC010624.1,-7.450126,-26.760452,1.3308045372230487e-08,Other Genes
AC010624.2,-8.453701,14.672181,2.330840528992321e-09,Other Genes
AC010624.3,-29.466614,13.29845,6.691737706191957e-08,Other Genes
AC010624.5,-33.32524,0.41279504,3.4399230563736964e-08,Other Genes
AC010632.1,-14.152315,23.252905,1.8496808358924664e-08,Other Genes
AC010632.2,3.714722,13.582092,7.226207214800629e-07,Other Genes
AC010641.2,6.454655,20.209505,3.2518152551289815e-08,Other Genes
AC010642.2,-2.7881598,7.3780026,4.802804267051908e-06,Other Genes
AC010643.1,47.605297,4.5378976,5.338685384615797e-09,Other Genes
AC010654.1,10.188854,-7.8900414,3.015369941898545e-07,Other Genes
AC010677.2,17.769426,3.3802984,2.330840528992321e-09,Other Genes
AC010680.1,21.865671,-25.567595,9.023536423180213e-09,Other Genes
AC010680.2,24.676012,31.60888,1.1053111495664263e-07,Other Genes
AC010680.3,33.833424,4.04951,1.0756435225964915e-07,Other Genes
AC010680.4,16.11639,26.895153,4.063744233330659e-08,Other Genes
AC010680.5,-4.902817,30.07954,6.007477972538919e-08,Other Genes
AC010719.1,26.296011,-13.848218,3.056446784029047e-08,Other Genes
AC010727.1,-22.976534,-41.379852,1.8984754622189514e-07,Other Genes
AC010735.1,-31.530169,-19.095669,2.7443010948358466e-09,Other Genes
AC010735.2,35.734478,-1.3286812,1.563888543453691e-08,Other Genes
AC010745.2,2.326945,-8.440245,8.496442849359918e-09,Other Genes
AC010745.5,-12.109117,-35.53376,4.906127806341603e-08,Other Genes
AC010746.2,-36.5079,-32.82057,2.0450492145320108e-08,Other Genes
AC010754.1,-0.21508232,29.40594,4.3272859480931415e-08,Other Genes
AC010761.1,27.856216,-11.838274,2.6172644783748046e-07,Other Genes
AC010761.2,0.19023594,25.636583,2.2517792626860424e-08,Other Genes
AC010761.3,12.498229,19.38114,3.345868853449617e-08,Other Genes
AC010761.4,-1.4854112,13.236943,5.075141623755102e-09,Other Genes
AC010761.6,-15.999754,21.80216,4.661681057970029e-09,Other Genes
AC010768.1,-21.117193,15.49958,3.702991122251729e-08,Other Genes
AC010768.2,-5.200063,-0.58419245,3.984682790963557e-09,Other Genes
AC010776.3,27.302998,2.7289245,2.330840528992321e-09,Other Genes
AC010789.1,6.187782,26.578203,9.323362115881605e-09,Other Genes
AC010789.2,-38.949013,-11.262002,2.3044868517704274e-08,Other Genes
AC010809.1,-15.895205,25.195826,3.871068402228446e-09,Other Genes
AC010809.2,-29.455986,-18.5902,6.319154548128278e-08,Other Genes
AC010809.3,-25.214813,-6.1173444,4.8420576618505593e-08,Other Genes
AC010834.1,27.135574,-0.5762415,1.0000365510207729e-08,Other Genes
AC010834.2,13.278498,-2.8335192,4.759365502651859e-08,Other Genes
AC010834.3,-30.65525,18.90305,1.2631046634680246e-08,Other Genes
AC010857.1,-23.547443,37.682114,6.992521586933123e-09,Other Genes
AC010864.1,-26.409956,22.232248,3.7481087624399875e-07,Other Genes
AC010880.1,18.391806,39.70548,3.906091208843673e-08,Other Genes
AC010883.1,13.642919,-6.153524,2.6756656627257893e-08,Other Genes
AC010883.2,37.32201,2.0534015,7.262107733232252e-11,Other Genes
AC010883.3,11.343311,-8.899414,8.262619298577692e-07,Other Genes
AC010884.1,-13.70617,10.065635,4.248221424709186e-09,Other Genes
AC010884.2,-26.194672,-35.939205,2.330840528992321e-09,Other Genes
AC010889.1,-34.201538,-2.1717196,4.987998770687193e-07,Other Genes
AC010889.2,-6.705831,-16.693027,1.53835476281285e-07,Other Genes
AC010894.2,-9.698102,8.218552,1.2796900488677426e-07,Other Genes
AC010894.3,-8.029085,-38.68832,4.236859101723383e-08,Other Genes
AC010894.4,-21.989168,9.816192,8.39465670047743e-08,Other Genes
AC010896.1,26.271782,-30.315626,4.797562471137113e-08,Other Genes
AC010904.2,4.2943563,22.81196,1.0977204377151412e-08,Other Genes
AC010907.2,-27.197369,-17.02773,3.834762723972571e-09,Other Genes
AC010913.1,-1.9514327,-14.1642275,9.623210630233528e-09,Other Genes
AC010931.2,5.955472,-14.088961,7.555905013555521e-09,Other Genes
AC010931.3,13.5564,19.649475,2.330840528992321e-09,Other Genes
AC010969.1,-5.644466,32.811954,6.992521586933123e-09,Other Genes
AC010969.2,7.996088,14.000064,2.8859205675374133e-07,Other Genes
AC010969.3,14.745034,-29.233202,1.2067663210425188e-08,Other Genes
AC010973.1,44.746357,3.99757,2.6052706383370802e-08,Other Genes
AC010973.2,-10.083978,-21.912395,3.4249317949063316e-08,Other Genes
AC010975.1,-2.6163745,27.36297,2.7443010948358466e-09,Other Genes
AC010976.1,33.454002,17.308653,5.601279185800564e-08,Other Genes
AC010976.2,-0.09813794,26.722233,3.834762723972571e-09,Other Genes
AC010978.1,16.99209,4.241595,2.1433806853865814e-07,Other Genes
AC010980.1,-21.199276,-5.877035,2.645522562586671e-06,Other Genes
AC010983.1,19.683084,0.68931586,2.7443010948358466e-09,Other Genes
AC010996.1,-40.445683,-4.7533073,6.274649320162362e-08,Other Genes
AC010997.2,-14.608003,0.034024972,1.9173813620520445e-09,Other Genes
AC010997.4,-2.401676,-7.9793386,1.6579427463777716e-08,Other Genes
AC010997.5,-26.932173,-11.11426,5.289603938641028e-08,Other Genes
AC010998.2,-26.511784,24.978508,1.0902719184455501e-07,Other Genes
AC010999.1,7.5723553,-5.9548926,6.413678053301875e-08,Other Genes
AC010999.2,17.85077,-25.774769,1.7220156808426583e-08,Other Genes
AC011005.1,-3.0596993,6.9590373,2.330840528992321e-09,Other Genes
AC011008.1,-11.760908,24.940113,4.661681057970029e-09,Other Genes
AC011029.1,-17.336035,13.042523,6.34597752764645e-08,Other Genes
AC011043.1,-5.3370624,14.694574,2.2535355128223763e-09,Other Genes
AC011092.2,-7.6847916,2.466441,2.127741187225865e-08,Other Genes
AC011092.3,-13.513353,-13.872044,2.5943870867388895e-09,Other Genes
AC011120.1,14.858187,-40.437843,2.330840528926562e-08,Other Genes
AC011124.2,-12.644163,22.235977,6.992521586933123e-09,Other Genes
AC011139.1,-28.161451,14.671758,2.39931760973933e-07,Other Genes
AC011228.2,-21.052042,-2.2486207,1.8910267060187353e-08,Other Genes
AC011246.1,-4.6958,10.019589,3.834763190351591e-09,Other Genes
AC011247.1,14.965305,-23.293095,6.992521586933123e-09,Other Genes
AC011284.1,-38.525177,-28.118246,9.323362115881605e-09,Other Genes
AC011287.1,-26.528572,31.535942,2.8197350019369744e-08,Other Genes
AC011290.1,42.017303,27.59196,1.3985043173734727e-08,Other Genes
AC011297.1,11.8428,3.8890977,4.661681057970029e-09,Other Genes
AC011306.1,-13.915415,2.5232794,2.7443010948358466e-09,Other Genes
AC011313.1,-26.881948,-9.693126,2.63546557468917e-10,Other Genes
AC011317.1,-27.697435,-40.295506,2.8269932524022563e-08,Other Genes
AC011322.1,6.7920313,12.455749,6.992521586933123e-09,Other Genes
AC011330.2,14.513496,-36.37967,6.203801575048218e-08,Other Genes
AC011337.1,-18.81638,5.349226,4.3866209984269654e-07,Other Genes
AC011346.1,-0.43265805,37.567783,4.269071078135304e-08,Other Genes
AC011362.1,-0.8160378,14.355261,2.330840528992321e-09,Other Genes
AC011363.1,-12.092194,7.7276225,4.661681057970029e-09,Other Genes
AC011365.1,-3.1057954,-20.606264,9.323362115881605e-09,Other Genes
AC011370.1,-19.134884,23.85469,2.7633981476631344e-08,Other Genes
AC011373.1,-38.61598,31.550577,6.992521586933123e-09,Other Genes
AC011374.1,23.525263,-19.103092,1.8646724231529398e-08,Other Genes
AC011374.2,0.9538105,15.765673,2.429078047124962e-07,Other Genes
AC011377.1,32.600616,-3.2925498,1.6315883702639368e-08,Other Genes
AC011379.1,-11.577999,5.574128,1.4292621468674229e-07,Other Genes
AC011379.2,14.164472,21.148214,2.654839204537756e-07,Other Genes
AC011388.1,3.27187,-23.916931,1.94736453621643e-08,Other Genes
AC011396.2,18.713087,13.729559,2.330840528992321e-09,Other Genes
AC011396.3,-26.077248,8.013897,2.330840528992321e-09,Other Genes
AC011405.1,-24.678574,27.080978,1.6244084278596336e-07,Other Genes
AC011416.3,-4.6881723,-28.985914,2.9083753050733924e-07,Other Genes
AC011443.1,18.58736,20.230595,5.567663498357598e-08,Other Genes
AC011444.1,-18.768541,-14.66768,1.2253895443842278e-08,Other Genes
AC011444.2,27.214447,27.494942,8.560041483991273e-08,Other Genes
AC011444.3,-0.6862975,-15.608975,2.330840528992321e-09,Other Genes
AC011445.1,-14.248359,-34.78581,2.8233627311195852e-08,Other Genes
AC011445.2,-16.892925,-30.796337,7.875022822669891e-07,Other Genes
AC011446.1,-36.174118,-0.59013635,2.2440486574734272e-08,Other Genes
AC011446.2,-27.179245,-18.760977,1.4048643276521098e-07,Other Genes
AC011446.3,-32.63256,-9.966329,9.845868748184636e-08,Other Genes
AC011447.3,4.905381,15.467241,5.794453010263537e-08,Other Genes
AC011450.1,-27.83762,26.322529,1.3266699147930892e-07,Other Genes
AC011451.1,-15.204544,17.909449,1.0755954655929595e-07,Other Genes
AC011451.3,3.508486,-12.060434,2.4807638582837308e-09,Other Genes
AC011451.4,34.514763,10.266641,1.3985043173734727e-08,Other Genes
AC011453.1,-9.947623,29.443415,2.5943866203598695e-09,Other Genes
AC011455.1,11.103044,16.951233,1.6579426997398695e-08,Other Genes
AC011455.6,-18.983093,27.96896,5.338210241975531e-08,Other Genes
AC011461.1,4.743997,-4.0090995,1.150428817033949e-08,Other Genes
AC011462.2,10.27926,6.1923084,4.661681057970029e-09,Other Genes
AC011462.3,-2.6418304,10.066862,1.6992885698486025e-08,Other Genes
